DATE,OPEN,HIGH,LOW,CLOSE
2020-09-11,0.75450,0.78324,0.75424,0.78136
2020-09-04,0.74925,0.75884,0.74179,0.75313
2020-08-28,0.76351,0.76631,0.74880,0.74911
2020-08-21,0.76355,0.76549,0.75368,0.76392
2020-08-14,0.76636,0.76889,0.76093,0.76381
2020-08-07,0.76292,0.77022,0.75842,0.76587
2020-07-31,0.78174,0.78220,0.75933,0.76433
2020-07-24,0.79570,0.79881,0.78102,0.78121
2020-07-17,0.79129,0.80132,0.78950,0.79563
2020-07-10,0.80197,0.80228,0.78932,0.79230
2020-07-03,0.81029,0.81612,0.79811,0.80107
2020-06-26,0.80988,0.81187,0.79740,0.81050
2020-06-19,0.79920,0.81066,0.78817,0.80985
2020-06-12,0.78757,0.80159,0.78059,0.79683
2020-06-05,0.81004,0.81037,0.78575,0.78931
2020-05-29,0.82069,0.82221,0.80686,0.80959
2020-05-22,0.82705,0.82783,0.81343,0.82196
2020-05-15,0.80606,0.82623,0.80408,0.82621
2020-05-08,0.80270,0.81506,0.80108,0.80584
2020-05-01,0.80877,0.80905,0.79116,0.80038
2020-04-24,0.80051,0.81632,0.80039,0.80852
2020-04-17,0.80226,0.80591,0.79067,0.79953
2020-04-10,0.81671,0.82200,0.80083,0.80308
2020-04-03,0.80650,0.81909,0.80187,0.81487
2020-03-27,0.86606,0.87339,0.80118,0.80312
2020-03-20,0.80634,0.87608,0.80511,0.85872
2020-03-13,0.76390,0.81458,0.75758,0.81336
2020-03-06,0.78100,0.78475,0.76616,0.76651
2020-02-28,0.77210,0.78560,0.76818,0.77984
2020-02-21,0.76664,0.77803,0.76604,0.77174
2020-02-14,0.77596,0.77677,0.76518,0.76636
2020-02-07,0.75878,0.77624,0.75844,0.77556
2020-01-31,0.76478,0.77059,0.75701,0.75752
2020-01-24,0.76907,0.77152,0.76026,0.76496
2020-01-17,0.76713,0.77185,0.76240,0.76842
2020-01-10,0.76508,0.76837,0.75703,0.76543
2020-01-03,0.76453,0.76612,0.75276,0.76373
2019-12-27,0.76942,0.77483,0.76235,0.76455
2019-12-20,0.74937,0.77025,0.74521,0.76894
2019-12-13,0.76131,0.76569,0.73995,0.74990
2019-12-06,0.77443,0.77538,0.75949,0.76165
2019-11-29,0.77821,0.77950,0.77216,0.77322
2019-11-22,0.77418,0.77973,0.77029,0.77898
2019-11-15,0.78177,0.78213,0.77407,0.77522
2019-11-08,0.77304,0.78306,0.77262,0.78285
2019-11-01,0.77938,0.78067,0.77084,0.77266
2019-10-25,0.77479,0.78188,0.76846,0.77937
2019-10-18,0.79113,0.79850,0.76987,0.76987
2019-10-11,0.81078,0.81986,0.78779,0.79112
2019-10-04,0.81349,0.81918,0.80569,0.81123
2019-09-27,0.80172,0.81488,0.79985,0.81349
2019-09-20,0.80025,0.80712,0.79488,0.80196
2019-09-13,0.81393,0.81744,0.79955,0.79955
2019-09-06,0.82229,0.83618,0.80951,0.81452
2019-08-30,0.81498,0.82356,0.81265,0.82238
2019-08-23,0.82257,0.82857,0.81349,0.81389
2019-08-16,0.83121,0.83234,0.82139,0.82336
2019-08-09,0.82312,0.83156,0.81907,0.83136
2019-08-02,0.80768,0.82782,0.80764,0.82255
2019-07-26,0.79957,0.80802,0.79868,0.80755
2019-07-19,0.79529,0.80757,0.79525,0.79967
2019-07-12,0.79823,0.80376,0.79499,0.79554
2019-07-05,0.78740,0.80122,0.78700,0.79877
2019-06-28,0.78463,0.78974,0.78323,0.78738
2019-06-21,0.79414,0.79954,0.78444,0.78489
2019-06-14,0.78603,0.79487,0.78379,0.79411
2019-06-07,0.79143,0.79283,0.78358,0.78527
2019-05-31,0.78571,0.79613,0.78453,0.79192
2019-05-24,0.78567,0.79328,0.78155,0.78668
2019-05-17,0.76879,0.78643,0.76680,0.78615
2019-05-10,0.75947,0.77102,0.75930,0.76875
2019-05-03,0.77386,0.77485,0.75892,0.75940
2019-04-26,0.76960,0.77716,0.76808,0.77425
2019-04-19,0.76454,0.77037,0.76225,0.76932
2019-04-12,0.76706,0.76741,0.76162,0.76481
2019-04-05,0.76806,0.76985,0.75778,0.76698
2019-03-29,0.75696,0.77010,0.75360,0.76651
2019-03-22,0.75233,0.76863,0.75133,0.75658
2019-03-15,0.77015,0.77153,0.74754,0.75190
2019-03-08,0.75568,0.76977,0.75446,0.76851
2019-03-01,0.76581,0.76620,0.74914,0.75781
2019-02-22,0.77506,0.77555,0.76295,0.76516
2019-02-15,0.77318,0.78302,0.77232,0.77537
2019-02-08,0.76455,0.77755,0.76325,0.77251
2019-02-01,0.75701,0.76654,0.75694,0.76447
2019-01-25,0.77710,0.77951,0.75659,0.75713
2019-01-18,0.77744,0.78766,0.76922,0.77678
2019-01-11,0.78569,0.78692,0.77730,0.77897
2019-01-04,0.78754,0.80367,0.78035,0.78596
